allies,allies,allies,allies,allies,allies,allies,allies,axis,axis,axis,axis,axis,axis,axis,axis,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics
74.0,100.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,United Kingdom,Nazi Germany,74 killed ~100 wounded 195 captured 1 auxiliary cruiser sunk,none 1 auxiliary cruiser damaged,,J.A. Blackburn,Otto Kähler,,4 April 1941,mid Atlantic Ocean14°30′N 40°30′W﻿ / ﻿14.5°N 40.5°W﻿ / 14.5; -40.5Coordinates: 14°30′N 40°30′W﻿ / ﻿14.5°N 40.5°W﻿ / 14.5; -40.5,German victory,,1  auxiliary cruiser,1  auxiliary cruiser,,100.0,Action of 4 April 1941,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Action_of_4_April_1941,,,,,,14.5,-40.5,1941-04-01,1941-04-01
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,6.0,United Kingdom,Germany,"7 freighters sunk (35,315 GRT ) 40 killed/drowned 2 freighters damaged",1 submarine captured 14 killed/drowned 32 captured 2 submarines damaged,,Convoy Commodore: WB MacKenzie RNR Escort:  Cdr   AJB Baker-Cresswell Boarding Party:  Sub-Lt.   David Balme,Admiral   Karl Dönitz,,7–10  May 1941,"Atlantic Ocean, South of Iceland",British victory,,40 freighters 3  Destroyers 3  Corvettes 2  Naval trawlers,4 submarines,,100.0,Action of 9 May 1941,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Action_of_9_May_1941,,,,,,,,1941-05-01,1941-05-01
1428.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,United Kingdom,Germany,"1 battlecruiser sunk 1 battleship damaged 1,428 dead 9 wounded",1 battleship damaged 5 wounded,,Günther Lütjens   Ernst Lindemann     Helmuth Brinkmann,Lancelot Holland   †     John Leach     Ralph Kerr   †     Frederic Wake-Walker,,24 May 1941,Denmark Strait,"German tactical victory, British strategic victory",,1 battleship 1 heavy cruiser,1 battleship 1 battlecruiser 2 heavy cruisers Did not participate in combat: 6 destroyers (on approach detached evening before battle),,100.0,Battle of the Denmark Strait,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Battle_of_the_Denmark_Strait,,,,,,,,1941-05-01,1941-05-01
3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,8.0,United Kingdom   Poland,Nazi Germany,"1 light cruiser lightly damaged (3 killed, 2 wounded.) [1]","1 battleship scuttled  2,200 dead [2] 110 captured",,John Tovey     Frederick Dalrymple-Hamilton,Günther Lütjens   †   Ernst Lindemann   †,,26–27 May 1941,Atlantic Ocean,British victory,,1 aircraft carrier 2 battleships 3 cruisers 6 destroyers,1 battleship,,100.0,Battle of the Bismarck,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Last_battle_of_the_battleship_Bismarck,,,,,,,,1941-05-01,1941-05-01
5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,3.0,10.0,United States   United Kingdom,Nazi Germany,"~5,000 killed 397 ships sunk [1]",100 killed 40 captured 3 submarines sunk [2] [3] [4],,Harold Rainsford Stark   Ernest King   Royal Ingersoll,Karl Dönitz     Robert-Richard Zapp     Rolf Mützelburg,,1942–1945,"off North Carolina, Atlantic Ocean",German tactical victory,,,,,100.0,Battle of Torpedo Alley,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Torpedo_Alley_(North_Carolina),,,,,,,,,
141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,United States,Nazi Germany,141 killed 1 Q-ship sunk,1 killed 1 submarine damaged,,Harry L. Hicks  †,Reinhard Hardegen,,27 March 1942,"off Norfolk, Virginia, Atlantic Ocean35°38′N 70°14′W﻿ / ﻿35.63°N 70.23°W﻿ / 35.63; -70.23Coordinates: 35°38′N 70°14′W﻿ / ﻿35.63°N 70.23°W﻿ / 35.63; -70.23",German victory,,1  Q-ship,1  submarine,,100.0,Action of 27 March 1942,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Action_of_27_March_1942,,,,,,35.63,-70.23,1942-03-01,1942-03-01
340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Canada Supported by:   United Kingdom,Germany,23 merchant ships sunk 4 RCN ships sunk 340 killed,"Some U-boats damaged and some crewmen killed, [2]  All spies captured 
 
 U-190  and  U-889  surrendered at the end of the war",,Percy W. Nelles Leonard W. Murray,Karl Dönitz,,May 1942 – November 1944,"Gulf of St. Lawrence, St. Lawrence River",Canadian strategic victory[1],,"Royal Canadian Navy :
 
 14 frigates 
 31 corvettes 
 35 minesweepers 
 4 armed yachts 
 1 auxiliary ship 
   Royal Canadian Air Force : 
 
 12 Bomber-Reconnaissance squadrons 
 1 Fighter squadron 
   Royal Navy 
 
 2 destroyers","Kriegsmarine : 
 
 17  U-boats",,100.0,Battle of the St. Lawrence,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Battle_of_the_St._Lawrence,,,,,,,,1942-05-01,1944-11-01
17.0,14.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,United States,Nazi Germany,"17 killed, 14 wounded, 37 captured, 1 liberty ship sunk","2 wounded, 1 auxiliary cruiser damaged",,Gustav O. Karlsson    †   Edward L. Anderson,Horst Gerlach,,6 June 1942,"off Recife, Brazil, Atlantic Ocean",German victory,,1  liberty ship,1  auxiliary cruiser,,100.0,Action of 6 June 1942,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Action_of_6_June_1942,,,,,,,,1942-06-01,1942-06-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,14.0,United Kingdom       United States   Soviet Union,Nazi Germany,"24 merchant ships sunk, 153 merchant mariners killed",5 aircraft,,Adm. J. C. Tovey   Rear-Adm. L.H.K. Hamilton     Cpt. J. E. Broome   Commodore  John Dowding,Großadmiral  Erich Raeder       Admiral  Karl Dönitz       Generaloberst  Hans-Jürgen Stumpff,,27 June – 10 July 1942,Arctic Ocean,German victory,,"6 destroyers,   2 anti-aircraft ships,  2 submarines,  11 smaller craft,   35 merchant ships   6 auxiliary ships [1]","1 battleship (in port),   U-boats,  ( boats with kills: )  U-88 ,  U-251 ,  U-255 ,    U-334 ,  U-355 ,  U-376 ,    U-456 ,  U-457 ,  U-703    33 torpedo aircraft,   6 bombers.   ( Flying over 200 sorties )",,100.0,Convoy PQ 17,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Convoy_PQ_17,,,,,,,,1942-06-01,1942-07-01
174.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,462.0,200.0,0.0,0.0,7.0,0.0,1.0,2.0,15.0,United States,"Vichy France 
 
 
   Nazi Germany",4 troopships sunk ~150 landing craft sunk 4–5 aircraft destroyed 1 battleship damaged 1 heavy cruiser damaged 2 destroyers damaged 1 oiler damaged ~174 killed unknown wounded,"1 battleship sunk  1 light cruiser grounded and burnt out 4 destroyers sunk 5 submarines sunk 7 aircraft destroyed  shore batteries destroyed 1 battleship damaged unknown destroyers damaged 2 submarines damaged 1 destroyer grounded 2 flotilla leaders grounded 1 submarine grounded ~462 killed ~200 wounded
 
 
  1 submarine sunk unknown human losses",,Henry Kent Hewitt,"Félix Michelier
 
 
   Ernst Kals",,8–16 November 1942,"off Casablanca, French Morocco, Atlantic Ocean",American victory,,1  aircraft carrier 1  escort carrier 1  battleship 3  heavy cruisers 1  light cruiser 14  destroyers 15  troopships 347  landing craft unknown  aircraft,"Vichy France: 1 battleship (partially armed) 1 light cruiser 2  flotilla leaders 7 destroyers 8  sloops 11  minesweepers 11  submarines unknown aircraft unknown  shore batteries 
 
 
 Germany: ~2 submarines unknown aircraft",,100.0,Naval Battle of Casablanca,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Naval_Battle_of_Casablanca,,,,,,,,1942-11-01,1942-11-01
250.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,United Kingdom,Germany,1 destroyer sunk 1 destroyer damaged 1 minesweeper sunk 250 killed,1 cruiser damaged 1 destroyer sunk 330 killed,,Robert Burnett   Robert St Vincent Sherbrooke   ( WIA ),Oskar Kummetz,,31 December 1942,"Barents Sea, north of North CapeNorway73°15′N 29°00′E﻿ / ﻿73.25°N 29°E﻿ / 73.25; 29Coordinates: 73°15′N 29°00′E﻿ / ﻿73.25°N 29°E﻿ / 73.25; 29",British victory,,2 light cruisers (after 3 hours)  6 destroyers 2 corvettes 1 minesweeper 2  trawlers,2 heavy cruisers 6 destroyers,,100.0,Battle of the Barents Sea,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Battle_of_the_Barents_Sea,,,,,,73.25,29.0,1942-12-01,1942-12-01
7.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1932.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,17.0,United Kingdom   Norway   Canada,Germany,1 battleship slightly damaged 1 heavy cruiser damaged 1 destroyer damaged 11 killed (Saumarez) 7 killed (Norfolk) 1 missing (Scorpion) 2 later dying of wounds [1] 11 wounded,"1 battleship sunk 1,932 killed 36 captured",,Erich Bey   †,Bruce Fraser,,26 December 1943,"Off North Cape, Norway",Allied victory,,1 battleship,1 battleship 1 heavy cruiser 3 light cruisers 9 destroyers,,100.0,Battle of the North Cape,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Battle_of_the_North_Cape,,,,,,,,1943-12-01,1943-12-01
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,United Kingdom,Germany,2 killed 1 cruiser damaged,532 killed & wounded 1 destroyer sunk 2 torpedo boats sunk 1 torpedo boat damaged [1],,Charles Clark   Harold Grant,Franz Kohlauf   Hans Erdmenger   †,,28 December 1943,"Bay of Biscay, Atlantic",British victory,,2 light cruisers,5 destroyers 6 torpedo boats 1 aircraft,,100.0,Battle of the Bay of Biscay,Operation Stonewall,,https://en.wikipedia.org/wiki/Battle_of_the_Bay_of_Biscay,,,,,,,,1943-12-01,1943-12-01
126.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,218.0,0.0,33.0,0.0,0.0,0.0,0.0,5.0,20.0,United States   Canada,Nazi Germany,Casualties: 126 killed   Losses: 1 destroyer sunk,Casualties: 218 killed 33 captured [1] Losses: 5 submarines sunk,,Eberhard Godt,Jonas H. Ingram,,April–May 1945,North Atlantic Ocean,Allied victory,,11 submarines,42 destroyers 4 escort carriers,,100.0,Operation Teardrop,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Operation_Teardrop,,,,,,,,1945-04-01,1945-05-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,United States,Japan,none,52 killed 1 submarine sunk,,John E. Johansen,Norita Sadatoshi,,13 May 1944,"off Cape Verde Islands, Atlantic Ocean",United States victory,,1  destroyer escort,1  submarine,,100.0,Action of 13 May 1944,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Action_of_13_May_1944,,,,,,,,1944-05-01,1944-05-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,140.0,0.0,0.0,0.0,1.0,0.0,22.0,United Kingdom     Canada     Poland,Nazi Germany,1 ship damaged None dead None wounded None captured,1 destroyer scuttled 1 destroyer sunk 140 prisoners 39 dead,,Basil Jones,Theodor von Bechtolsheim,,9 June 1944,English Channel,Allied victory,,8 destroyers,"3 destroyers, 1 torpedo boat",,100.0,Battle of Ushant,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Battle_of_Ushant_(1944),,,,,,,,1944-06-01,1944-06-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Canada,Nazi Germany,,1 patrol boat sunk 1 patrol boat damaged,,Dickson Carlile Wallace,Gerhard Palmgren,,5 July 1944,"Iroise Sea, near Pierres Noires lighthouseCoordinates: 48°12′42″N 4°54′53″W﻿ / ﻿48.21167°N 4.91472°W﻿ / 48.21167; -4.91472",Allied victory,,4 destroyers,4  patrol boats 1 U-boat,,100.0,Battle of Pierres Noires,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Battle_of_Pierres_Noires,,,,,,48.21167,-4.91472,1944-07-01,1944-07-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,United Kingdom,"Germany 
   Japan [1]",None,"Submarine sunk, All 73 crew killed",,Commander   Jimmy Launders,Korvettenkapitän   Ralf-Reimar Wolfram   †,,9 February 1945 (1945-02-09),"off Fedje, Norway",British victory,,V-class submarine   HMS  Venturer,"Type IX   U-boat ,  U-864",,100.0,Action of 9 February 1945,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Action_of_9_February_1945,,,,,,,,1945-02-01,1945-02-01
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,United States,Nazi Germany,12 killed 1 collier sunk,55 killed U-853 U-boat,,,,,"May 5–6, 1945","off Point Judith, Rhode Island",United States victory,,Sea 1  destroyer 2  destroyer escorts 1  frigate 1  collier Air: 2  blimps,1  U-boat,,100.0,Battle of Point Judith,Battle of the Atlantic,,https://en.wikipedia.org/wiki/Battle_of_Point_Judith,,,,,,,,1945-05-01,1945-05-01
2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1297.0,350.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,United Kingdom,French Third Republic  –  Vichy France,6 aircraft destroyed 2 dead,"1 battleship sunk 2 battleships damaged 3 destroyers damaged 1 destroyer grounded 1 tugboat destroyed [1] 1,297 dead 350 wounded",,James Somerville Dudley Pound,Marcel-Bruno Gensoul François Darlan,,3 July 1940,"Off Mers El Kébir, French Algeria, North Africa35°43′10″N 0°41′20″W﻿ / ﻿35.71944°N 0.68889°W﻿ / 35.71944; -0.68889Coordinates: 35°43′10″N 0°41′20″W﻿ / ﻿35.71944°N 0.68889°W﻿ / 35.71944; -0.68889",British victory,,1  aircraft carrier 2  battleships 1  battlecruiser 2  light cruisers 11  destroyers,4 battleships 5 destroyers 1 seaplane tender,,100.0,Attack on Mers-el-Kébir,Battle of the Mediterranean Sea,3 July 1940,https://en.wikipedia.org/wiki/Attack_on_Mers-el-K%C3%A9bir,,,,,,35.71944,-0.68889,1940-07-01,1940-07-01
0.0,0.0,0.0,0.0,2.0,0.0,19.0,38.0,17240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"United Kingdom 
 
   Malta 
   Southern Rhodesia 
   Australia   Canada   New Zealand   South Africa 
 
 
 Naval support: 
   Free France   Greece   Poland   Norway   United States",Italy   Germany,"369 fighters (air) 64 fighters (ground) [2] 1 Battleship [3] 2  aircraft carriers [3] 4  cruisers [4] 19  destroyers [4] 38 submarines [3] 2,301 airmen killed or wounded [5] 30,000 buildings destroyed or damaged [6] 1,300 civilians killed [6]","357 German aircraft 175 Italian aircraft [2] 72% of the  Italian Navy  transport fleet lost 23 percent of the Axis merchant fleet lost [7] 2,304 merchant ships sunk [8] 17,240 killed at sea [9] ~50 German  U-Boats  (in entire  MTO ) [3] Italian submarine losses ~16 [3]",,Andrew Cunningham   William Dobbie   Hugh Lloyd   Keith Park,Hans Geisler   Albert Kesselring   Martin Harlinghausen   Francesco Pricolo,,"11 June 1940 – 20 November 1942(2 years, 5 months, 1 week and 2 days)[1]",Malta,Allied victory,,716 fighters over the course of the campaign [2],"c.  2,000  aircraft over the course of the campaign",,100.0,Siege of Malta,Mediterranean Front,June 1940 – December 1942,https://en.wikipedia.org/wiki/Siege_of_Malta_(World_War_II),,,,,,,,1940-06-01,1942-11-01
10.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Republic of China,Empire of Japan,10 killed 37 wounded,200+ killed Several armoured cars destroyed and damaged,,Xie Jinyuan,Iwane Matsui,,"October 26 – November 1, 1937","Zhabei, Shanghai, China","Chinese victory

Withdrawal of Chinese forces to British concession in 1 November",,"88th Division 
 
 1st Battalion, 524th Regiment 
 (423 men)",3rd Division,,100.0,Defense of Sihang Warehouse,Battle of Shanghai,"October 26, 1937",https://en.wikipedia.org/wiki/Defense_of_Sihang_Warehouse,,,,,,,,1937-10-01,1937-11-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Japan,China,?,?,,Hisaichi Terauchi   Kiyoshi Katsuki   Toshizō Nishio,Song Zheyuan,,August – December 1937,Beijing-Hankou Railway,Japanese victory,,"78,000",?,,100.0,Beiping–Hankou Railway Operation,Second Sino-Japanese War,August 1937,https://en.wikipedia.org/wiki/Beiping%E2%80%93Hankou_Railway_Operation,,,,,,,,1937-12-01,1937-12-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Japan,China,?,?,,Toshizō Nishio,Song Zheyuan,,August – November 1937,Tianjin–Pukou Railway,Japanese victory,,?,?,,100.0,Tianjin–Pukou Railway Operation,Second Sino-Japanese War,August 1937,https://en.wikipedia.org/wiki/Tianjin%E2%80%93Pukou_Railway_Operation,,,,,,,,1937-11-01,1937-11-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Republic of China,"Empire of Japan 
 
   Manchukuo",~400 [1],400–500 [1],,Lin Biao   Zhu De,Itagaki Seishiro,,Evening of 24 September – noon of 25 September 1937,"Pingxingguan, Shanxi39°20′43.98″N 113°57′34.23″E﻿ / ﻿39.3455500°N 113.9595083°E﻿ / 39.3455500; 113.9595083",Chinese victory,,"6,000 troops of the 115th Division","15,000 troops (5th Division), however only certain supply troops and the 3rd Battalion of the 21st Regiment were involved in the actual ambush",,100.0,Battle of Pingxingguan,Battle of Taiyuan,September 1937,https://en.wikipedia.org/wiki/Battle_of_Pingxingguan,,,,,,39.34555,113.9595083,1937-09-01,1937-09-01
100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,China,Japan,"100,000 dead, injured or missing [2] [3]","20,000 killed [2] [3] Tens of thousands more wounded Dozens of tanks and 24+ planes [4]",,Yan Xishan     Wei Lihuang   Zhu De,Itagaki Seishiro,,13 September – 11 November 1937,Niangzi Pass and Taiyuan,Japanese victory,,"280,000 in 52 divisions","140,000 in 4 divisions  350+ artillery guns  150+ tanks  300 aircraft [1]",,100.0,Battle of Xinkou,Battle of Taiyuan,September 1937,https://en.wikipedia.org/wiki/Battle_of_Xinkou,,,,,,,,1937-09-01,1937-11-01
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.0,4994.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,China Supported by:   Soviet Union [1],Japan,"Chinese estimate : 6,000–10,000 killed and wounded [5] 
 
 Japanese source : 50,000–70,000 killed [6] [2]","1,953 killed 
 4,994 wounded [7]",,Tang Shengzhi,Iwane Matsui,,"December 1–13, 1937",Nanking and surrounding areas,"Japanese victory

Fall of Nanking
Nanking Massacre",,"100,000 [2] [3]","200,000 [4]",,100.0,Battle of Nanjing,Second Sino-Japanese War,December 1937,https://en.wikipedia.org/wiki/Battle_of_Nanjing,,,,,,,,1937-12-01,1937-12-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11198.0,0.0,719.0,30.0,0.0,31.0,0.0,0.0,8.0,"Republic of China 
 
   National Revolutionary Army","Empire of Japan 
 
   Imperial Japanese Army","20,000 [3]","Japanese figures : 11,198 casualties [4]   Chinese estimate : 24,000 killed [4]    30 tanks destroyed [3] [5] 719 captured 31 artillery pieces 11 armored cars 8 armored fighting vehicles [6]",,Li Zongren   Pang Bingxun   Sun Lianzhong   Han Deqin   Bai Chongxi   Sun Zhen   Tang Enbo   Wang Mingzhang †   Zhang Zizhong   Guan Linzheng,Rensuke Isogai  (10th Division)   Itagaki Seishiro  (5th Division),,evening of 24 March¹–7 April 1938,"Tai'erzhuang (Shandong), Pizhou (Jiangsu)",Chinese victory,,"100,000-400,000 troops in 10  divisions [1]","40,000-70,000 troops in 2 divisions [1] [2] 80+ tanks 11+ armored cars 8+ armored fighting vehicles Unknown number of planes [2]",,100.0,Battle of Taierzhuang,Battle of Xuzhou,March 1938,https://en.wikipedia.org/wiki/Battle_of_Taierzhuang,,,,,,,,1938-03-01,1938-04-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Japan,China,?,?,,Koichi Shiozawa,Chen Yi,,"May 10–12, 1938",Amoy Island,Japanese victory,,IJN 5th Fleet,NRA 75th division Amoy  fortress command,,100.0,Amoy Operation,Second Sino-Japanese War,May 1938,https://en.wikipedia.org/wiki/Amoy_Operation,,,,,,,,1938-05-01,1938-05-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,China,Japan,Unknown,"30,000+ killed or captured ( 101st  and  106th  divisions, not including relief units ( 9th  and  27th divisions )",,Xue Yue   Wu Qiwei,Junrokurō Matsuura,,Beginning of August – 11 October 1938,Wanjialing region,"Chinese victory

Heavy losses among the Japanese 101st and 106th divisions",,"100,000","92,000",,100.0,Battle of Wanjialing,Battle of Wuhan,August 1938,https://en.wikipedia.org/wiki/Battle_of_Wanjialing,,,,,,,,1938-08-01,1938-10-01
2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,"Japan 
 
   Imperial Japanese Army 
   Imperial Japanese Navy","China 
 
   National Revolutionary Army","2,500","10,000",,"Lt. Gen.  Motoo Furusho ,     Adm.  Koichi Shiozawa",Yu Han-mou,,October–December 1938,Guangdong Province,Japanese victory,,IJA 21st Army IJN 4th Flight group,NRA 12th Army group,,100.0,Canton Operation,Second Sino-Japanese War,October 1938,https://en.wikipedia.org/wiki/Canton_Operation,,,,,,,,1938-10-01,1938-12-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Japan,China,Unknown,Unknown,,Vice Adm.  Kondo Nobutake,Yu Hanmou,,February 1939,"Hainan, China",Japanese victory,,Elements of  IJN 5th Fleet,"25,000",,100.0,Hainan Island Operation,Second Sino-Japanese War,February 1939,https://en.wikipedia.org/wiki/Hainan_Island_Operation,,,,,,,,1939-02-01,1939-02-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,China,Japan,"51,328 [ citation needed ]","24,000 [ citation needed ]",,Xue Yue,Yasuji Okamura,,17 March – 9 May 1939,Nanchang and proximityCoordinates: 28°41′N 115°53′E﻿ / ﻿28.683°N 115.883°E﻿ / 28.683; 115.883,Japanese victory,,"200,000 troops in 39  divisions  in 4 army groups: 19th, 1st, 30th and 32nd Army Groups, Hunan–Hubei–Jiangxii Border Area Guerrilla Command","120,000 troops in 3  divisions : 6th, 101st and 106th, Ishii Tank Unit (130 tanks and tankettes), 1 cavalry regiment, 1 artillery brigade, 2 artillery regiments (200 artillery pieces), 30+ ships and 50 motor boats and one battalion of Marines, and several air squadrons",,100.0,Battle of Nanchang,Second Sino-Japanese War,March 1939,https://en.wikipedia.org/wiki/Battle_of_Nanchang,,,,,,28.683,115.883,1939-03-01,1939-05-01
28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,Republic of China,Empire of Japan,"28,000 men [1]","21,000 men [1]",,Li Zongren,Yasuji Okamura,,20 April 1939 – 24 May 1939,"Vicinities of Suizhou and Zaoyang, Hubei",Chinese victory,,"220,000 troops in 2 armies:
 
 Right Flank Army
 29th Army Group 
 33rd Army Group 
 Left Flank Army
 11th Army Group 
 4 other Army Groups
 31st Army Group 
 21st Army Group 
 2nd Army Group 
 22nd Army Group 
 River Defense Force","113,000 troops in 3  divisions :
 
 3rd Division 
 13th Division 
 16th Division 
 4th Cavalry Brigade",,100.0,Battle of Suixian-Zaoyang,Second Sino-Japanese War,May 1939,https://en.wikipedia.org/wiki/Battle_of_Suixian-Zaoyang,,,,,,,,1939-04-01,1939-05-01
