date,boro,cause_1,cause_10,cause_11,cause_12,cause_13,cause_14,cause_15,cause_2,cause_3,cause_4,cause_5,cause_6,cause_7,cause_8,cause_9,complaints,events_1,events_10,events_11,events_12,events_13,events_14,events_15,events_2,events_3,events_4,events_5,events_6,events_7,events_8,events_9
2019-02-25,Unspecified,Benefit Card Replacement,DOF Parking - Request Copy,Street Sign - Damaged,Ferry Permit,DOF Parking - DMV Clearance,Street Condition,Consumer Complaint,DOF Parking - Payment Issue,Highway Condition,HPD Literature Request,Question,DCA / DOH New License Application Request,DOF Parking - Request Status,Ferry Inquiry,Illegal Parking,"(168,)",42,3.0,3.0,2.0,2.0,2.0,2.0,28,23.0,14.0,10.0,4.0,3.0,3.0,3.0
2019-02-26,NYC,HEAT/HOT WATER,PAINT/PLASTER,General Construction/Plumbing,PLUMBING,DOOR/WINDOW,Water System,Noise,Request Large Bulky Item Collection,Illegal Parking,Noise - Residential,Blocked Driveway,Street Condition,Street Light Condition,Graffiti,UNSANITARY CONDITION,"(8743,)",1166,253.0,210.0,206.0,183.0,180.0,178.0,606,501.0,365.0,321.0,311.0,303.0,284.0,257.0
2019-02-26,BRONX,HEAT/HOT WATER,Blocked Driveway,Street Light Condition,WATER LEAK,GENERAL,FLOORING/STAIRS,ELECTRIC,Noise - Residential,UNSANITARY CONDITION,PLUMBING,PAINT/PLASTER,DOOR/WINDOW,Graffiti,Illegal Parking,Street Condition,"(1688,)",431,54.0,49.0,40.0,37.0,34.0,31.0,102,89.0,79.0,74.0,72.0,65.0,62.0,59.0
2019-02-26,BROOKLYN,HEAT/HOT WATER,Noise - Residential,Street Condition,DOOR/WINDOW,Water System,PLUMBING,Electronics Waste,Request Large Bulky Item Collection,Illegal Parking,Blocked Driveway,Graffiti,Street Light Condition,PAINT/PLASTER,General Construction/Plumbing,UNSANITARY CONDITION,"(2796,)",339,82.0,77.0,73.0,69.0,65.0,60.0,245,192.0,124.0,120.0,94.0,91.0,86.0,85.0
2019-02-26,MANHATTAN,HEAT/HOT WATER,UNSANITARY CONDITION,Graffiti,PLUMBING,DOOR/WINDOW,Taxi Complaint,FLOORING/STAIRS,Noise - Residential,Illegal Parking,Noise,Street Light Condition,Request Large Bulky Item Collection,PAINT/PLASTER,General Construction/Plumbing,Street Condition,"(1591,)",239,40.0,40.0,39.0,30.0,25.0,25.0,108,86.0,77.0,66.0,62.0,62.0,50.0,45.0
2019-02-26,QUEENS,Request Large Bulky Item Collection,Water System,Damaged Tree,Traffic Signal Condition,Dirty Conditions,Missed Collection (All Materials),Noise,HEAT/HOT WATER,Illegal Parking,Blocked Driveway,Derelict Vehicle,Street Condition,Street Light Condition,Noise - Residential,Graffiti,"(2035,)",222,56.0,47.0,46.0,44.0,41.0,39.0,147,135.0,127.0,90.0,89.0,80.0,61.0,59.0
2019-02-26,STATEN ISLAND,Request Large Bulky Item Collection,Derelict Vehicle,Noise - Residential,Water System,Dirty Conditions,HEAT/HOT WATER,Sanitation Condition,Electronics Waste,Street Condition,Missed Collection (All Materials),Damaged Tree,Illegal Parking,General Construction/Plumbing,Street Light Condition,Noise,"(484,)",48,12.0,12.0,11.0,11.0,10.0,9.0,45,38.0,30.0,27.0,24.0,18.0,13.0,13.0
2019-02-26,Unspecified,Benefit Card Replacement,Street Sign - Damaged,Street Condition,Forms,Traffic Signal Condition,Taxi Compliment,Maintenance or Facility,DOF Parking - Payment Issue,Highway Condition,HPD Literature Request,DCA / DOH New License Application Request,DOF Parking - Request Status,Question,Housing Options,DOF Parking - Request Copy,"(149,)",35,3.0,3.0,3.0,3.0,2.0,2.0,28,17.0,10.0,6.0,4.0,3.0,3.0,3.0
2019-02-27,NYC,HEAT/HOT WATER,Water System,PLUMBING,Noise,Missed Collection (All Materials),DOOR/WINDOW,Derelict Vehicle,Request Large Bulky Item Collection,Illegal Parking,Blocked Driveway,Noise - Residential,Street Condition,Street Light Condition,UNSANITARY CONDITION,PAINT/PLASTER,"(8106,)",1293,196.0,178.0,164.0,148.0,146.0,141.0,626,508.0,345.0,343.0,300.0,258.0,250.0,207.0
2019-02-27,BRONX,HEAT/HOT WATER,WATER LEAK,Request Large Bulky Item Collection,FLOORING/STAIRS,Street Condition,GENERAL,ELECTRIC,UNSANITARY CONDITION,PAINT/PLASTER,Noise - Residential,PLUMBING,DOOR/WINDOW,Street Light Condition,Blocked Driveway,Illegal Parking,"(1729,)",534,45.0,44.0,41.0,39.0,32.0,31.0,110,97.0,89.0,78.0,60.0,56.0,56.0,46.0
2019-02-27,BROOKLYN,HEAT/HOT WATER,Derelict Vehicles,General Construction/Plumbing,PAINT/PLASTER,Missed Collection (All Materials),PLUMBING,Noise,Request Large Bulky Item Collection,Illegal Parking,Blocked Driveway,Noise - Residential,UNSANITARY CONDITION,Street Condition,Water System,Street Light Condition,"(2581,)",361,57.0,55.0,53.0,53.0,52.0,48.0,218,185.0,128.0,108.0,81.0,77.0,74.0,65.0
2019-02-27,MANHATTAN,HEAT/HOT WATER,UNSANITARY CONDITION,Taxi Complaint,PLUMBING,DOOR/WINDOW,Noise - Commercial,Water System,Noise - Residential,Request Large Bulky Item Collection,Illegal Parking,Noise,For Hire Vehicle Complaint,Street Light Condition,Street Condition,PAINT/PLASTER,"(1387,)",251,38.0,37.0,27.0,26.0,23.0,22.0,95,73.0,70.0,64.0,46.0,43.0,43.0,41.0
2019-02-27,QUEENS,Request Large Bulky Item Collection,Noise - Residential,Dirty Conditions,Traffic Signal Condition,Noise,Building/Use,Derelict Vehicles,Illegal Parking,Blocked Driveway,HEAT/HOT WATER,Street Condition,Street Light Condition,Water System,Derelict Vehicle,Missed Collection (All Materials),"(1856,)",236,47.0,43.0,43.0,42.0,38.0,34.0,181,144.0,144.0,97.0,75.0,57.0,56.0,48.0
2019-02-27,STATEN ISLAND,Request Large Bulky Item Collection,Building/Use,Sanitation Condition,Rodent,General Construction/Plumbing,Traffic Signal Condition,Blocked Driveway,Street Condition,Electronics Waste,Missed Collection (All Materials),Illegal Parking,Water System,Dirty Conditions,Derelict Vehicle,Street Light Condition,"(439,)",55,10.0,9.0,8.0,7.0,7.0,7.0,41,31.0,29.0,25.0,22.0,22.0,15.0,15.0
2019-02-27,Unspecified,Benefit Card Replacement,Comments,Housing Options,Taxi Complaint,Taxi Compliment,Illegal Parking,Illegal Tree Damage,DOF Parking - Payment Issue,Highway Condition,HPD Literature Request,Question,DCA / DOH New License Application Request,Street Light Condition,Street Condition,For Hire Vehicle Complaint,"(114,)",33,2.0,2.0,2.0,1.0,1.0,1.0,15,14.0,13.0,6.0,5.0,4.0,3.0,3.0
2019-02-28,NYC,HEAT/HOT WATER,PLUMBING,Noise,General Construction/Plumbing,Water System,DOOR/WINDOW,Derelict Vehicles,Request Large Bulky Item Collection,Illegal Parking,Noise - Residential,Blocked Driveway,Street Condition,UNSANITARY CONDITION,Street Light Condition,PAINT/PLASTER,"(7608,)",1097,186.0,185.0,156.0,153.0,150.0,119.0,576,482.0,375.0,347.0,268.0,261.0,235.0,209.0
2019-02-28,BRONX,HEAT/HOT WATER,Request Large Bulky Item Collection,Street Condition,GENERAL,FLOORING/STAIRS,WATER LEAK,Sanitation Condition,Noise - Residential,PAINT/PLASTER,Illegal Parking,Blocked Driveway,UNSANITARY CONDITION,Street Light Condition,PLUMBING,DOOR/WINDOW,"(1396,)",407,41.0,36.0,26.0,23.0,21.0,19.0,104,64.0,60.0,59.0,58.0,53.0,51.0,44.0
2019-02-28,BROOKLYN,HEAT/HOT WATER,General Construction/Plumbing,Water System,DOOR/WINDOW,Derelict Vehicles,New Tree Request,PLUMBING,Request Large Bulky Item Collection,Illegal Parking,Blocked Driveway,Noise - Residential,UNSANITARY CONDITION,PAINT/PLASTER,Street Light Condition,Street Condition,"(2562,)",329,61.0,61.0,60.0,57.0,56.0,55.0,232,179.0,122.0,111.0,103.0,90.0,75.0,70.0
2019-02-28,MANHATTAN,HEAT/HOT WATER,For Hire Vehicle Complaint,Noise - Commercial,Street Condition,WATER LEAK,Taxi Complaint,DOOR/WINDOW,Noise - Residential,Noise,Illegal Parking,Request Large Bulky Item Collection,PLUMBING,UNSANITARY CONDITION,Street Light Condition,General Construction/Plumbing,"(1299,)",224,33.0,29.0,27.0,25.0,24.0,23.0,88,74.0,67.0,53.0,51.0,42.0,41.0,37.0
2019-02-28,QUEENS,Request Large Bulky Item Collection,Noise,Derelict Vehicle,Building/Use,Derelict Vehicles,Sanitation Condition,Missed Collection (All Materials),Blocked Driveway,Illegal Parking,HEAT/HOT WATER,Street Condition,Noise - Residential,Street Light Condition,Water System,UNSANITARY CONDITION,"(1841,)",206,48.0,46.0,44.0,35.0,35.0,34.0,148,144.0,129.0,87.0,58.0,56.0,54.0,54.0
2019-02-28,STATEN ISLAND,Street Condition,Blocked Driveway,Street Light Condition,Traffic Signal Condition,Dirty Conditions,Water System,Derelict Vehicles,Request Large Bulky Item Collection,Illegal Parking,Missed Collection (All Materials),Noise,Electronics Waste,Noise - Residential,General Construction/Plumbing,Sanitation Condition,"(393,)",44,11.0,9.0,9.0,9.0,8.0,8.0,44,30.0,24.0,24.0,23.0,14.0,13.0,13.0
2019-02-28,Unspecified,Benefit Card Replacement,Broken Parking Meter,DCA / DOH New License Application Request,Street Sign - Damaged,For Hire Vehicle Complaint,Maintenance or Facility,Traffic Signal Condition,HPD Literature Request,Highway Condition,DOF Parking - Payment Issue,Question,Street Condition,DOF Parking - Request Status,Ferry Inquiry,SCRIE,"(117,)",34,2.0,2.0,2.0,2.0,2.0,2.0,17,13.0,11.0,5.0,4.0,4.0,3.0,3.0
2019-03-01,NYC,HEAT/HOT WATER,General Construction/Plumbing,PLUMBING,Noise,DOOR/WINDOW,Missed Collection (All Materials),Water System,Noise - Residential,Illegal Parking,Request Large Bulky Item Collection,Blocked Driveway,Street Condition,UNSANITARY CONDITION,PAINT/PLASTER,Street Light Condition,"(6944,)",1098,146.0,140.0,136.0,130.0,120.0,117.0,481,457.0,429.0,388.0,221.0,202.0,186.0,173.0
2019-03-01,BRONX,HEAT/HOT WATER,Request Large Bulky Item Collection,WATER LEAK,APPLIANCE,ELECTRIC,Derelict Vehicles,FLOORING/STAIRS,Noise - Residential,Blocked Driveway,UNSANITARY CONDITION,Illegal Parking,PAINT/PLASTER,PLUMBING,Street Condition,DOOR/WINDOW,"(1227,)",400,26.0,21.0,18.0,17.0,17.0,14.0,138,78.0,60.0,51.0,40.0,34.0,30.0,29.0
2019-03-01,BROOKLYN,HEAT/HOT WATER,General Construction/Plumbing,DOOR/WINDOW,Missed Collection (All Materials),PLUMBING,Water System,Electronics Waste,Illegal Parking,Request Large Bulky Item Collection,Blocked Driveway,Noise - Residential,PAINT/PLASTER,UNSANITARY CONDITION,Street Light Condition,Street Condition,"(2336,)",348,62.0,49.0,48.0,47.0,44.0,43.0,185,177.0,131.0,120.0,69.0,69.0,67.0,63.0
2019-03-01,MANHATTAN,HEAT/HOT WATER,DOOR/WINDOW,Noise - Commercial,Taxi Complaint,Street Condition,For Hire Vehicle Complaint,Noise - Street/Sidewalk,Noise - Residential,Noise,Illegal Parking,PAINT/PLASTER,Request Large Bulky Item Collection,General Construction/Plumbing,PLUMBING,UNSANITARY CONDITION,"(1326,)",201,37.0,31.0,31.0,31.0,27.0,26.0,136,63.0,53.0,51.0,51.0,47.0,43.0,37.0
2019-03-01,QUEENS,Blocked Driveway,Missed Collection (All Materials),Building/Use,UNSANITARY CONDITION,Derelict Vehicles,Sewer,Noise,HEAT/HOT WATER,Request Large Bulky Item Collection,Illegal Parking,Street Light Condition,Noise - Residential,Street Condition,Derelict Vehicle,Water System,"(1553,)",148,39.0,39.0,32.0,32.0,30.0,26.0,143,136.0,133.0,71.0,69.0,66.0,45.0,41.0
2019-03-01,STATEN ISLAND,Request Large Bulky Item Collection,PAINT/PLASTER,Noise,Traffic Signal Condition,Water System,Sewer,DOF Property - Payment Issue,Illegal Parking,Street Condition,Electronics Waste,Blocked Driveway,Noise - Residential,Missed Collection (All Materials),Dirty Conditions,Street Light Condition,"(376,)",39,9.0,8.0,7.0,6.0,6.0,6.0,34,28.0,25.0,20.0,18.0,17.0,16.0,10.0
2019-03-01,Unspecified,Benefit Card Replacement,DOF Parking - Request Copy,Maintenance or Facility,Violation of Park Rules,Ferry Inquiry,Animal in a Park,Comments,DOF Parking - Payment Issue,HPD Literature Request,Highway Condition,DCA / DOH New License Application Request,Taxi Complaint,Consumer Complaint,Ferry Complaint,Street Condition,"(126,)",35,3.0,2.0,2.0,2.0,2.0,1.0,20,17.0,12.0,10.0,4.0,4.0,3.0,3.0
2019-03-02,NYC,HEAT/HOT WATER,PLUMBING,PAINT/PLASTER,UNSANITARY CONDITION,Sewer,Water System,Noise - Street/Sidewalk,Noise - Residential,Blocked Driveway,Illegal Parking,Request Large Bulky Item Collection,Noise - Commercial,Traffic Signal Condition,Street Condition,Noise,"(5370,)",903,116.0,113.0,109.0,100.0,87.0,66.0,810,470.0,372.0,262.0,167.0,137.0,134.0,129.0
2019-03-02,BRONX,HEAT/HOT WATER,DOOR/WINDOW,GENERAL,Street Condition,Request Large Bulky Item Collection,ELECTRIC,Noise - Commercial,Noise - Residential,Blocked Driveway,Illegal Parking,UNSANITARY CONDITION,PAINT/PLASTER,PLUMBING,Graffiti,WATER LEAK,"(1146,)",367,18.0,17.0,17.0,13.0,13.0,13.0,248,85.0,42.0,32.0,30.0,29.0,28.0,18.0
2019-03-02,BROOKLYN,HEAT/HOT WATER,Street Condition,Sewer,UNSANITARY CONDITION,ELECTRIC,Snow,Noise,Noise - Residential,Blocked Driveway,Illegal Parking,Request Large Bulky Item Collection,Noise - Commercial,PAINT/PLASTER,PLUMBING,Traffic Signal Condition,"(1702,)",280,40.0,40.0,37.0,33.0,32.0,31.0,201,161.0,146.0,106.0,61.0,49.0,41.0,41.0
2019-03-02,MANHATTAN,Noise - Residential,Street Condition,Request Large Bulky Item Collection,For Hire Vehicle Complaint,UNSANITARY CONDITION,PAINT/PLASTER,Taxi Complaint,HEAT/HOT WATER,Noise,Noise - Commercial,Illegal Parking,PLUMBING,Traffic Signal Condition,Noise - Street/Sidewalk,Broken Parking Meter,"(1130,)",214,27.0,27.0,27.0,26.0,26.0,21.0,180,63.0,52.0,50.0,34.0,33.0,30.0,28.0
2019-03-02,QUEENS,Blocked Driveway,Sewer,Derelict Vehicle,Broken Parking Meter,Electronics Waste,Derelict Vehicles,Dirty Conditions,Noise - Residential,Illegal Parking,Request Large Bulky Item Collection,HEAT/HOT WATER,Traffic Signal Condition,Noise - Commercial,Street Condition,Water System,"(1131,)",196,31.0,25.0,21.0,18.0,18.0,17.0,130,107.0,92.0,70.0,41.0,40.0,35.0,32.0
2019-03-02,STATEN ISLAND,Illegal Parking,Water System,HEAT/HOT WATER,Dirty Conditions,PLUMBING,Damaged Tree,Lead,Request Large Bulky Item Collection,Noise - Residential,Blocked Driveway,Street Condition,Electronics Waste,Noise,Sewer,Traffic Signal Condition,"(198,)",25,7.0,6.0,5.0,5.0,3.0,2.0,24,17.0,14.0,12.0,12.0,11.0,9.0,8.0
2019-03-02,Unspecified,Highway Condition,Derelict Vehicle,Overgrown Tree/Branches,DCA / DOH New License Application Request,DPR Internal,Violation of Park Rules,DOF Parking - Payment Issue,HPD Literature Request,Benefit Card Replacement,Traffic Signal Condition,Street Condition,Bridge Condition,Question,Illegal Parking,Maintenance or Facility,"(63,)",23,2.0,1.0,1.0,1.0,1.0,1.0,9,8.0,4.0,3.0,2.0,2.0,2.0,2.0
2019-03-03,NYC,Noise - Residential,UNSANITARY CONDITION,Noise,PAINT/PLASTER,Water System,Noise - Street/Sidewalk,PLUMBING,HEAT/HOT WATER,Illegal Parking,Blocked Driveway,Request Large Bulky Item Collection,Street Condition,Noise - Commercial,Traffic Signal Condition,Electronics Waste,"(5153,)",771,106.0,103.0,93.0,89.0,89.0,86.0,722,433.0,393.0,386.0,187.0,149.0,125.0,108.0
2019-03-03,BRONX,HEAT/HOT WATER,Traffic Signal Condition,ELECTRIC,Request Large Bulky Item Collection,Noise - Commercial,Rodent,Street Condition,Noise - Residential,Blocked Driveway,Illegal Parking,PAINT/PLASTER,UNSANITARY CONDITION,PLUMBING,WATER LEAK,DOOR/WINDOW,"(995,)",243,18.0,17.0,17.0,16.0,15.0,14.0,206,86.0,62.0,35.0,33.0,24.0,23.0,22.0
2019-03-03,BROOKLYN,HEAT/HOT WATER,Street Condition,PAINT/PLASTER,PLUMBING,UNSANITARY CONDITION,WATER LEAK,Sanitation Condition,Noise - Residential,Illegal Parking,Request Large Bulky Item Collection,Blocked Driveway,Noise - Commercial,Water System,Electronics Waste,Traffic Signal Condition,"(1719,)",228,46.0,39.0,30.0,30.0,28.0,27.0,208,166.0,141.0,136.0,66.0,60.0,59.0,54.0
2019-03-03,MANHATTAN,Noise - Residential,UNSANITARY CONDITION,Traffic Signal Condition,Noise - Vehicle,Taxi Complaint,PAINT/PLASTER,WATER LEAK,HEAT/HOT WATER,Noise - Street/Sidewalk,Request Large Bulky Item Collection,Street Condition,Noise,Noise - Commercial,Illegal Parking,PLUMBING,"(890,)",201,19.0,17.0,15.0,14.0,13.0,12.0,171,42.0,39.0,38.0,37.0,34.0,34.0,20.0
2019-03-03,QUEENS,Request Large Bulky Item Collection,Noise - Vehicle,Building/Use,Derelict Vehicle,UNSANITARY CONDITION,Derelict Vehicles,Sewer,Blocked Driveway,Illegal Parking,Noise - Residential,HEAT/HOT WATER,Street Condition,Noise,Traffic Signal Condition,Noise - Commercial,"(1275,)",161,29.0,28.0,26.0,24.0,22.0,20.0,158,139.0,139.0,75.0,73.0,37.0,34.0,31.0
2019-03-03,STATEN ISLAND,Illegal Parking,Derelict Vehicle,Water System,Sidewalk Condition,HEAT/HOT WATER,Rodent,Damaged Tree,Electronics Waste,Request Large Bulky Item Collection,Noise - Residential,Street Condition,Sewer,Blocked Driveway,Dirty Conditions,Building/Use,"(223,)",32,7.0,5.0,5.0,5.0,4.0,4.0,31,28.0,17.0,15.0,12.0,9.0,8.0,8.0
2019-03-03,Unspecified,Benefit Card Replacement,Bridge Condition,Question,Street Condition,Consumer Complaint,Street Light Condition,Housing - Low Income Senior,Highway Condition,HPD Literature Request,Forms,Highway Sign - Missing,Maintenance or Facility,Taxi Complaint,DOF Parking - Request Status,Traffic Signal Condition,"(51,)",15,1.0,1.0,1.0,1.0,1.0,1.0,10,6.0,4.0,2.0,2.0,2.0,1.0,1.0
2019-03-04,NYC,HEAT/HOT WATER,Street Light Condition,PLUMBING,Sewer,Snow,Noise,WATER LEAK,Request Large Bulky Item Collection,Noise - Residential,Illegal Parking,Blocked Driveway,Street Condition,UNSANITARY CONDITION,PAINT/PLASTER,Traffic Signal Condition,"(7525,)",811,234.0,194.0,172.0,168.0,145.0,139.0,546,408.0,404.0,379.0,343.0,268.0,243.0,235.0
2019-03-04,BRONX,HEAT/HOT WATER,DOOR/WINDOW,Request Large Bulky Item Collection,Street Condition,Damaged Tree,FLOORING/STAIRS,ELECTRIC,Noise - Residential,Street Light Condition,PAINT/PLASTER,UNSANITARY CONDITION,Blocked Driveway,PLUMBING,Illegal Parking,WATER LEAK,"(1483,)",309,42.0,36.0,33.0,32.0,30.0,25.0,129,100.0,87.0,73.0,70.0,53.0,52.0,48.0
2019-03-04,BROOKLYN,HEAT/HOT WATER,UNSANITARY CONDITION,PLUMBING,Sewer,WATER LEAK,DOOR/WINDOW,Electronics Waste,Request Large Bulky Item Collection,Illegal Parking,Blocked Driveway,Street Condition,Noise - Residential,Snow,Traffic Signal Condition,PAINT/PLASTER,"(2409,)",255,86.0,55.0,52.0,50.0,49.0,48.0,207,151.0,138.0,117.0,104.0,102.0,98.0,96.0
2019-03-04,MANHATTAN,HEAT/HOT WATER,PAINT/PLASTER,General Construction/Plumbing,Traffic Signal Condition,GENERAL,DOOR/WINDOW,WATER LEAK,Noise - Residential,Street Light Condition,UNSANITARY CONDITION,Request Large Bulky Item Collection,Noise,PLUMBING,Street Condition,Illegal Parking,"(1339,)",157,41.0,33.0,30.0,29.0,29.0,21.0,99,75.0,65.0,65.0,64.0,61.0,51.0,47.0
2019-03-04,QUEENS,Request Large Bulky Item Collection,Noise - Vehicle,Non-Emergency Police Matter,UNSANITARY CONDITION,Noise,Snow,Derelict Vehicle,Blocked Driveway,Illegal Parking,HEAT/HOT WATER,Street Condition,Traffic Signal Condition,Noise - Residential,Sewer,Damaged Tree,"(1695,)",190,43.0,41.0,39.0,39.0,36.0,36.0,147,130.0,80.0,77.0,73.0,63.0,59.0,50.0
2019-03-04,STATEN ISLAND,Street Condition,Root/Sewer/Sidewalk Condition,HEAT/HOT WATER,Traffic Signal Condition,Water System,Derelict Vehicle,Noise,Request Large Bulky Item Collection,Electronics Waste,Sewer,Illegal Parking,Damaged Tree,Blocked Driveway,Noise - Residential,Street Light Condition,"(421,)",62,10.0,10.0,10.0,9.0,8.0,7.0,48,31.0,25.0,24.0,19.0,14.0,13.0,12.0
2019-03-04,Unspecified,Benefit Card Replacement,Traffic Signal Condition,Consumer Complaint,Street Condition,DOF Parking - Request Copy,Ferry Inquiry,Forms,DOF Parking - Payment Issue,HPD Literature Request,For Hire Vehicle Complaint,Highway Condition,Question,Taxi Complaint,DCA / DOH New License Application Request,Bridge Condition,"(178,)",35,4.0,3.0,3.0,3.0,3.0,3.0,25,24.0,18.0,16.0,10.0,8.0,6.0,5.0
2019-03-05,NYC,HEAT/HOT WATER,PAINT/PLASTER,Noise,PLUMBING,Traffic Signal Condition,Graffiti,DOOR/WINDOW,Request Large Bulky Item Collection,Illegal Parking,Noise - Residential,Blocked Driveway,Street Condition,Street Light Condition,UNSANITARY CONDITION,Snow,"(8114,)",1111,239.0,189.0,167.0,161.0,146.0,144.0,571,426.0,404.0,377.0,306.0,256.0,242.0,240.0
2019-03-05,BRONX,HEAT/HOT WATER,WATER LEAK,GENERAL,Request Large Bulky Item Collection,Street Condition,FLOORING/STAIRS,ELECTRIC,Noise - Residential,PAINT/PLASTER,Blocked Driveway,UNSANITARY CONDITION,DOOR/WINDOW,PLUMBING,Illegal Parking,Street Light Condition,"(1544,)",410,46.0,40.0,37.0,33.0,29.0,26.0,95,95.0,82.0,74.0,60.0,55.0,48.0,46.0
2019-03-05,BROOKLYN,HEAT/HOT WATER,PAINT/PLASTER,Street Condition,Derelict Vehicles,DOOR/WINDOW,PLUMBING,General Construction/Plumbing,Request Large Bulky Item Collection,Illegal Parking,Graffiti,Blocked Driveway,Snow,Street Light Condition,Noise - Residential,UNSANITARY CONDITION,"(2586,)",329,68.0,67.0,58.0,50.0,50.0,49.0,220,160.0,136.0,121.0,112.0,103.0,100.0,78.0
2019-03-05,MANHATTAN,HEAT/HOT WATER,General Construction/Plumbing,For Hire Vehicle Complaint,Noise - Commercial,FLOORING/STAIRS,WATER LEAK,Consumer Complaint,Noise - Residential,Noise,UNSANITARY CONDITION,Request Large Bulky Item Collection,Illegal Parking,PAINT/PLASTER,PLUMBING,Street Condition,"(1388,)",249,29.0,29.0,27.0,22.0,20.0,19.0,119,87.0,55.0,54.0,53.0,47.0,46.0,45.0
2019-03-05,QUEENS,Request Large Bulky Item Collection,Noise,Derelict Vehicle,Sewer,DOF Property - Request Copy,General Construction/Plumbing,DOF Property - Reduction Issue,Blocked Driveway,Illegal Parking,HEAT/HOT WATER,Street Condition,Noise - Residential,Snow,Traffic Signal Condition,Street Light Condition,"(2002,)",212,49.0,43.0,38.0,38.0,38.0,37.0,149,148.0,115.0,105.0,83.0,75.0,68.0,59.0
