,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
1617,ADDRESS,NYPD,New York City Police Department,2031430260,BRONX,,,,BRONX,2019-06-02T07:59:04.000,05 BRONX,Noise - Street/Sidewalk,2019-06-02T05:01:09.000,EAST 183 STREET,EAST 184 STREET,Loud Music/Party,2019-06-02T13:01:09.000,Precinct,2334 TIEBOUT AVENUE,10458,,,,40.857459530674106,"{'type': 'Point', 'coordinates': [-73.89674501119, 40.857459530674]}",Street/Sidewalk,-73.89674501118988,PHONE,BRONX,Unspecified,2019-06-02T07:59:04.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,TIEBOUT AVENUE,,,42849209,1012813,251690
1618,ADDRESS,NYPD,New York City Police Department,4045180010,QUEENS,,,,WHITESTONE,2019-06-02T06:01:55.000,07 QUEENS,Noise - Street/Sidewalk,2019-06-02T05:01:26.000,12 ROAD,14 AVENUE,Loud Music/Party,2019-06-02T13:01:26.000,Precinct,12-37 150 STREET,11357,,,,40.78964642988063,"{'type': 'Point', 'coordinates': [-73.814114999799, 40.789646429881]}",Street/Sidewalk,-73.81411499979933,MOBILE,QUEENS,Unspecified,2019-06-02T06:01:55.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,150 STREET,,,42844176,1035723,227021
1619,ADDRESS,DOT,Department of Transportation,1005957504,MANHATTAN,,,,NEW YORK,,02 MANHATTAN,Street Light Condition,2019-06-02T05:04:00.000,GREENWICH ST,WASHINGTON ST,Street Light Out,,N/A,330 SPRING STREET,10013,,,,40.726043743479515,"{'type': 'Point', 'coordinates': [-74.009705147253, 40.72604374348]}",,-74.00970514725276,UNKNOWN,MANHATTAN,Unspecified,,,,Open,SPRING STREET,,,42844800,981560,203794
1620,ADDRESS,NYPD,New York City Police Department,1022220035,MANHATTAN,,,,NEW YORK,2019-06-02T05:52:43.000,12 MANHATTAN,Noise - Residential,2019-06-02T05:04:32.000,WEST 204 STREET,WEST 207 STREET,Loud Music/Party,2019-06-02T13:04:32.000,Precinct,108 POST AVENUE,10034,,,,40.86437033777769,"{'type': 'Point', 'coordinates': [-73.920574016526, 40.864370337778]}",Residential Building/House,-73.92057401652552,ONLINE,MANHATTAN,Unspecified,2019-06-02T05:52:43.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,POST AVENUE,,,42848049,1006219,254201
1621,ADDRESS,DSNY,Department of Sanitation,5035310061,STATEN ISLAND,,,,STATEN ISLAND,2019-06-04T13:39:00.000,02 STATEN ISLAND,Electronics Waste,2019-06-02T05:05:00.000,BUEL AVENUE,DONGAN HILLS AVENUE,missed collection for E-waste,,N/A,158 JEFFERSON STREET,10304,,,,40.58805904392106,"{'type': 'Point', 'coordinates': [-74.099918507073, 40.588059043921]}",Sidewalk,-74.09991850707289,PHONE,STATEN ISLAND,Unspecified,2019-06-04T13:39:00.000,The Department of Sanitation collected the E-waste.,,Closed,JEFFERSON STREET,,,42848675,956498,153538
1622,ADDRESS,DEP,Department of Environmental Protection,1010480041,MANHATTAN,,,,NEW YORK,,04 MANHATTAN,Noise,2019-06-02T05:05:00.000,8 AVE,9 AVE,Noise: Jack Hammering (NC2),,N/A,314 WEST   58 STREET,10019,,,,40.76768624008378,"{'type': 'Point', 'coordinates': [-73.98308299023, 40.767686240084]}",,-73.98308299023,ONLINE,MANHATTAN,Unspecified,,,,Open,WEST   58 STREET,,,42846166,988936,218966
1623,LATLONG,TLC,Taxi and Limousine Commission,,MANHATTAN,,,,NEW YORK,,04 MANHATTAN,Taxi Complaint,2019-06-02T05:06:06.000,,,Driver Complaint,2019-06-16T05:06:06.000,N/A,152 WEST 26 STREET,10001,,,,40.74552623977928,"{'type': 'Point', 'coordinates': [-73.993727703142, 40.745526239779]}",,-73.99372770314203,MOBILE,MANHATTAN,Unspecified,,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,,Open,WEST 26 STREET,,Other,42845654,985988,210892
1624,INTERSECTION,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-06-02T17:47:14.000,04 BRONX,Noise - Vehicle,2019-06-02T05:06:38.000,,,Car/Truck Music,2019-06-02T13:06:38.000,Precinct,,10452,EAST  170 STREET,WYTHE PLACE,,40.83922493827015,"{'type': 'Point', 'coordinates': [-73.915089071981, 40.83922493827]}",Street/Sidewalk,-73.91508907198136,PHONE,BRONX,Unspecified,2019-06-02T17:47:14.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,,,,42845073,1007745,245041
1625,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-06-02T06:30:24.000,17 BROOKLYN,Noise - Street/Sidewalk,2019-06-02T05:07:35.000,,,Loud Music/Party,2019-06-02T13:07:35.000,Precinct,,11236,AVENUE A,EAST   91 STREET,,40.65165316201939,"{'type': 'Point', 'coordinates': [-73.917371177529, 40.651653162019]}",Street/Sidewalk,-73.91737117752922,PHONE,BROOKLYN,Unspecified,2019-06-02T06:30:24.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,,,,42845843,1007178,176702
1626,ADDRESS,NYPD,New York City Police Department,3032900003,BROOKLYN,,,,BROOKLYN,2019-06-02T06:57:57.000,04 BROOKLYN,Noise - Residential,2019-06-02T05:10:08.000,HARMAN STREET,GREENE AVENUE,Loud Music/Party,2019-06-02T13:10:08.000,Precinct,233 IRVING AVENUE,11237,,,,40.70068577711134,"{'type': 'Point', 'coordinates': [-73.917292372961, 40.700685777111]}",Residential Building/House,-73.91729237296138,ONLINE,BROOKLYN,Unspecified,2019-06-02T06:57:57.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,IRVING AVENUE,,,42846359,1007183,194566
1627,ADDRESS,NYPD,New York City Police Department,2038450018,BRONX,,,,BRONX,2019-06-02T07:12:22.000,10 BRONX,Blocked Driveway,2019-06-02T05:10:17.000,ZEREGA AVENUE,HERSCHELL STREET,Partial Access,2019-06-02T13:10:17.000,Precinct,2418 BUTLER PLACE,10461,,,,40.83659192199203,"{'type': 'Point', 'coordinates': [-73.845518403806, 40.836591921992]}",Street/Sidewalk,-73.84551840380553,PHONE,BRONX,Unspecified,2019-06-02T07:12:22.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,BUTLER PLACE,,,42845573,1026997,244108
1628,ADDRESS,NYPD,New York City Police Department,4117820139,QUEENS,,,,SOUTH OZONE PARK,2019-06-02T07:27:36.000,10 QUEENS,Noise - Residential,2019-06-02T05:10:45.000,123 STREET,124 STREET,Banging/Pounding,2019-06-02T13:10:45.000,Precinct,123-14 133 AVENUE,11420,,,,40.67147845885814,"{'type': 'Point', 'coordinates': [-73.815493371478, 40.671478458858]}",Residential Building/House,-73.81549337147791,MOBILE,QUEENS,Unspecified,2019-06-02T07:27:36.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,133 AVENUE,,,42848310,1035432,183968
1629,ADDRESS,NYPD,New York City Police Department,3033810032,BROOKLYN,,,,BROOKLYN,2019-06-02T06:57:57.000,04 BROOKLYN,Noise - Residential,2019-06-02T05:12:07.000,BUSHWICK AVENUE,EVERGREEN AVENUE,Loud Music/Party,2019-06-02T13:12:07.000,Precinct,106 CORNELIA STREET,11221,,,,40.689892266557365,"{'type': 'Point', 'coordinates': [-73.915805704012, 40.689892266557]}",Residential Building/House,-73.91580570401234,ONLINE,BROOKLYN,Unspecified,2019-06-02T06:57:57.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,CORNELIA STREET,,,42844641,1007599,190634
1630,ADDRESS,NYPD,New York City Police Department,3052240001,BROOKLYN,,,,BROOKLYN,2019-06-02T14:29:40.000,14 BROOKLYN,Illegal Parking,2019-06-02T05:12:18.000,EAST 24 STREET,BEDFORD AVENUE,Commercial Overnight Parking,2019-06-02T13:12:18.000,Precinct,2413 FARRAGUT ROAD,11210,,,,40.635742974858196,"{'type': 'Point', 'coordinates': [-73.954159291907, 40.635742974858]}",Street/Sidewalk,-73.95415929190699,MOBILE,BROOKLYN,Unspecified,2019-06-02T14:29:40.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,FARRAGUT ROAD,,,42847118,996973,170898
1631,ADDRESS,NYPD,New York City Police Department,1003620001,MANHATTAN,,,,NEW YORK,2019-06-02T08:12:29.000,03 MANHATTAN,Noise - Residential,2019-06-02T05:13:27.000,EAST 7 STREET,EAST 8 STREET,Loud Music/Party,2019-06-02T13:13:27.000,Precinct,108 AVENUE D,10009,,,,40.7234918055945,"{'type': 'Point', 'coordinates': [-73.976163772045, 40.723491805595]}",Residential Building/House,-73.97616377204547,MOBILE,MANHATTAN,Unspecified,2019-06-02T08:12:29.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,AVENUE D,,,42848875,990857,202865
1632,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-06-02T05:41:28.000,09 MANHATTAN,Noise - Vehicle,2019-06-02T05:14:45.000,,,Car/Truck Music,2019-06-02T13:14:45.000,Precinct,,10031,WEST  148 STREET,AMSTERDAM AVENUE,,40.82715318728578,"{'type': 'Point', 'coordinates': [-73.946200922461, 40.827153187286]}",Street/Sidewalk,-73.9462009224613,PHONE,MANHATTAN,Unspecified,2019-06-02T05:41:28.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,,,,42849271,999139,240636
1633,ADDRESS,NYPD,New York City Police Department,1003740020,MANHATTAN,,,,NEW YORK,2019-06-02T07:44:54.000,03 MANHATTAN,Noise - Residential,2019-06-02T05:15:42.000,AVENUE C,AVENUE D,Loud Music/Party,2019-06-02T13:15:42.000,Precinct,732 EAST 5 STREET,10009,,,,40.722295520939156,"{'type': 'Point', 'coordinates': [-73.978339618064, 40.722295520939]}",Residential Building/House,-73.9783396180639,PHONE,MANHATTAN,Unspecified,2019-06-02T07:44:54.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,EAST 5 STREET,,,42846362,990254,202429
1634,ADDRESS,NYPD,New York City Police Department,2031430285,BRONX,,,,BRONX,2019-06-02T07:59:04.000,05 BRONX,Noise - Street/Sidewalk,2019-06-02T05:15:55.000,EAST 183 STREET,EAST 184 STREET,Loud Music/Party,2019-06-02T13:15:55.000,Precinct,2332 TIEBOUT AVENUE,10458,,,,40.85740740404417,"{'type': 'Point', 'coordinates': [-73.896770397046, 40.857407404044]}",Street/Sidewalk,-73.89677039704577,ONLINE,BRONX,Unspecified,2019-06-02T07:59:04.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,TIEBOUT AVENUE,,,42845880,1012806,251671
1635,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-06-02T06:20:09.000,10 MANHATTAN,Noise - Vehicle,2019-06-02T05:16:27.000,LENOX AVENUE,7 AVENUE,Car/Truck Music,2019-06-02T13:16:27.000,Precinct,WEST 147 STREET,10039,,,,,,Street/Sidewalk,,PHONE,MANHATTAN,Unspecified,2019-06-02T06:20:09.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WEST 147 STREET,,,42849273,,
1636,ADDRESS,NYPD,New York City Police Department,2028680153,BRONX,,,,BRONX,2019-06-02T07:59:04.000,05 BRONX,Blocked Driveway,2019-06-02T05:16:43.000,KINGSLAND PLACE,WEST BURNSIDE AVENUE,Partial Access,2019-06-02T13:16:43.000,Precinct,1919 HARRISON AVENUE,10453,,,,40.85332673669467,"{'type': 'Point', 'coordinates': [-73.91078034065, 40.853326736695]}",Street/Sidewalk,-73.91078034065019,PHONE,BRONX,Unspecified,2019-06-02T07:59:04.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,HARRISON AVENUE,,,42848994,1008932,250180
1637,ADDRESS,NYPD,New York City Police Department,3033810032,BROOKLYN,,,,BROOKLYN,2019-06-02T06:58:58.000,04 BROOKLYN,Noise - Residential,2019-06-02T05:17:39.000,BUSHWICK AVENUE,EVERGREEN AVENUE,Loud Music/Party,2019-06-02T13:17:39.000,Precinct,106 CORNELIA STREET,11221,,,,40.689892266557365,"{'type': 'Point', 'coordinates': [-73.915805704012, 40.689892266557]}",Residential Building/House,-73.91580570401234,ONLINE,BROOKLYN,Unspecified,2019-06-02T06:58:58.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,CORNELIA STREET,,,42844640,1007599,190634
1638,INTERSECTION,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-06-02T17:47:14.000,04 BRONX,Noise - Vehicle,2019-06-02T05:19:28.000,,,Car/Truck Music,2019-06-02T13:19:28.000,Precinct,,10456,EAST  167 STREET,SHERMAN AVENUE,,40.83383763294279,"{'type': 'Point', 'coordinates': [-73.915858439906, 40.833837632943]}",Street/Sidewalk,-73.91585843990595,PHONE,BRONX,Unspecified,2019-06-02T17:47:14.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,,,,42845916,1007534,243078
1639,ADDRESS,NYPD,New York City Police Department,3018420058,BROOKLYN,,,,BROOKLYN,2019-06-02T05:59:52.000,03 BROOKLYN,Noise - Commercial,2019-06-02T05:20:10.000,BEDFORD AVENUE,ARLINGTON PLACE,Loud Music/Party,2019-06-02T13:20:10.000,Precinct,1227 FULTON STREET,11216,,,,40.6805837989899,"{'type': 'Point', 'coordinates': [-73.952538485998, 40.68058379899]}",Store/Commercial,-73.95253848599785,PHONE,BROOKLYN,Unspecified,2019-06-02T05:59:52.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,FULTON STREET,,,42847437,997414,187235
1640,ADDRESS,NYPD,New York City Police Department,2030250013,BRONX,,,,BRONX,2019-06-02T07:59:05.000,05 BRONX,Noise - Commercial,2019-06-02T05:22:38.000,MARION AVENUE,WEBSTER AVENUE,Loud Music/Party,2019-06-02T13:22:38.000,Precinct,374 EAST 188 STREET,10458,,,,40.860108157867955,"{'type': 'Point', 'coordinates': [-73.893711414423, 40.860108157868]}",Store/Commercial,-73.89371141442312,MOBILE,BRONX,Unspecified,2019-06-02T07:59:05.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,EAST 188 STREET,,,42844904,1013651,252656
1641,BLOCKFACE,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-06-02T05:47:38.000,03 BROOKLYN,Noise - Residential,2019-06-02T05:23:39.000,MALCOLM X BOULEVARD,PATCHEN AVENUE,Loud Music/Party,2019-06-02T13:23:39.000,Precinct,JEFFERSON AVENUE,11221,,,,40.68580268268367,"{'type': 'Point', 'coordinates': [-73.928135100973, 40.685802682684]}",Residential Building/House,-73.92813510097295,PHONE,BROOKLYN,Unspecified,2019-06-02T05:47:38.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,JEFFERSON AVENUE,,,42846361,1004181,189141
1642,ADDRESS,NYPD,New York City Police Department,4004020025,QUEENS,,,,LONG ISLAND CITY,2019-06-02T06:19:54.000,01 QUEENS,Noise - Residential,2019-06-02T05:24:42.000,40 AVENUE,40 ROAD,Loud Music/Party,2019-06-02T13:24:42.000,Precinct,40-03 29 STREET,11101,,,,40.752161739826825,"{'type': 'Point', 'coordinates': [-73.935711570679, 40.752161739827]}",Residential Building/House,-73.93571157067903,PHONE,QUEENS,Unspecified,2019-06-02T06:19:54.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,29 STREET,,,42848877,1002062,213316
1643,BLOCKFACE,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-06-02T17:47:14.000,04 BRONX,Noise - Street/Sidewalk,2019-06-02T05:26:10.000,EAST 171 STREET,EAST 172 STREET,Loud Music/Party,2019-06-02T13:26:10.000,Precinct,WYTHE PLACE,10452,,,,40.84078587090366,"{'type': 'Point', 'coordinates': [-73.913999239814, 40.840785870904]}",Street/Sidewalk,-73.91399923981352,PHONE,BRONX,Unspecified,2019-06-02T17:47:14.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,WYTHE PLACE,,,42847592,1008046,245610
1644,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-06-02T06:20:02.000,10 MANHATTAN,Noise - Vehicle,2019-06-02T05:27:03.000,,,Car/Truck Music,2019-06-02T13:27:03.000,Precinct,,10039,WEST  147 STREET,7 AVENUE,,40.822933254577556,"{'type': 'Point', 'coordinates': [-73.938129021423, 40.822933254578]}",Street/Sidewalk,-73.938129021423,PHONE,MANHATTAN,Unspecified,2019-06-02T06:20:02.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,,,,42845077,1001374,239100
1645,ADDRESS,HPD,Department of Housing Preservation and Development,2028760082,BRONX,,,,BRONX,2019-06-04T07:29:44.000,05 BRONX,HEAT/HOT WATER,2019-06-02T05:27:35.000,,,APARTMENT ONLY,,N/A,1628 DR M L KING JR BOULEVARD,10453,,,,40.84759120669888,"{'type': 'Point', 'coordinates': [-73.9194699559, 40.847591206699]}",RESIDENTIAL BUILDING,-73.91946995589957,PHONE,BRONX,Unspecified,2019-06-04T07:29:44.000,The Department of Housing Preservation and Development has closed this complaint administratively. More information can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,DR M L KING JR BOULEVARD,,,42866569,1006530,248088
1646,ADDRESS,NYPD,New York City Police Department,4002670009,QUEENS,,,,LONG ISLAND CITY,2019-06-02T12:05:12.000,02 QUEENS,Noise - Residential,2019-06-02T05:30:47.000,JACKSON AVENUE,DEAD END,Loud Music/Party,2019-06-02T13:30:47.000,Precinct,44-41 PURVES STREET,11101,,,,40.74678488155252,"{'type': 'Point', 'coordinates': [-73.941036404039, 40.746784881553]}",Residential Building/House,-73.94103640403883,ONLINE,QUEENS,Unspecified,2019-06-02T12:05:12.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,PURVES STREET,,,42845469,1000588,211356
1647,ADDRESS,NYPD,New York City Police Department,2032370111,BRONX,,,,BRONX,2019-06-02T08:45:02.000,07 BRONX,Noise - Residential,2019-06-02T05:30:57.000,BEND,BEND,Loud Music/Party,2019-06-02T13:30:57.000,Precinct,2623 SEDGWICK AVENUE,10468,,,,40.86902203014149,"{'type': 'Point', 'coordinates': [-73.905270769819, 40.869022030141]}",Residential Building/House,-73.90527076981941,MOBILE,BRONX,Unspecified,2019-06-02T08:45:02.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,SEDGWICK AVENUE,,,42847182,1010450,255900
1648,ADDRESS,NYPD,New York City Police Department,3040870008,BROOKLYN,,,,BROOKLYN,2019-06-02T05:56:48.000,05 BROOKLYN,Noise - Vehicle,2019-06-02T05:31:04.000,LIVONIA AVENUE,RIVERDALE AVENUE,Car/Truck Music,2019-06-02T13:31:04.000,Precinct,663 MILLER AVENUE,11207,,,,40.66445026920942,"{'type': 'Point', 'coordinates': [-73.889113815688, 40.664450269209]}",Street/Sidewalk,-73.88911381568781,PHONE,BROOKLYN,Unspecified,2019-06-02T05:56:48.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,MILLER AVENUE,,,42847610,1015013,181373
1649,ADDRESS,NYPD,New York City Police Department,3059320032,BROOKLYN,,,,BROOKLYN,2019-06-02T10:02:19.000,10 BROOKLYN,Illegal Parking,2019-06-02T05:31:16.000,STEWART AVENUE,7 AVENUE,Posted Parking Sign Violation,2019-06-02T13:31:16.000,Precinct,658 74 STREET,11209,,,,40.62800481853862,"{'type': 'Point', 'coordinates': [-74.018578410226, 40.628004818539]}",Street/Sidewalk,-74.01857841022621,MOBILE,BROOKLYN,Unspecified,2019-06-02T10:02:19.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,74 STREET,,,42848842,979093,168076
