,address_type,agency,agency_name,bbl,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
121,ADDRESS,NYPD,New York City Police Department,1021320001,MANHATTAN,NEW YORK,,12 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T00:19:06.000,WEST 175 STREET,WEST 176 STREET,Loud Music/Party,2019-06-08T08:19:06.000,Precinct,209 AUDUBON AVENUE,10033,,,40.845224023795005,"{'type': 'Point', 'coordinates': [-73.934887924232, 40.845224023795]}",Street/Sidewalk,-73.93488792423167,MOBILE,MANHATTAN,Unspecified,2019-06-08T01:13:35.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,AUDUBON AVENUE,,,42905460,1002265,247222
122,ADDRESS,NYPD,New York City Police Department,3033880025,BROOKLYN,BROOKLYN,,04 BROOKLYN,Noise - Residential,2019-06-08T00:19:08.000,BUSHWICK AVENUE,EVERGREEN AVENUE,Loud Music/Party,2019-06-08T08:19:08.000,Precinct,1130 JEFFERSON AVENUE,11221,,,40.68921667770729,"{'type': 'Point', 'coordinates': [-73.915294523467, 40.689216677707]}",Residential Building/House,-73.91529452346732,PHONE,BROOKLYN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,JEFFERSON AVENUE,,,42896927,1007741,190388
123,ADDRESS,NYPD,New York City Police Department,4039440002,QUEENS,COLLEGE POINT,2019-06-08T01:42:27.000,07 QUEENS,Noise - Residential,2019-06-08T00:19:11.000,ENDEAVOR PLACE,123 STREET,Loud Music/Party,2019-06-08T08:19:11.000,Precinct,122-18 5 AVENUE,11356,,,40.79262579214508,"{'type': 'Point', 'coordinates': [-73.844677830059, 40.792625792145]}",Residential Building/House,-73.8446778300591,PHONE,QUEENS,Unspecified,2019-06-08T01:42:27.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,5 AVENUE,,,42905737,1027258,228090
124,ADDRESS,NYPD,New York City Police Department,3017400001,BROOKLYN,BROOKLYN,,03 BROOKLYN,Noise - Street/Sidewalk,2019-06-08T00:19:19.000,PARK AVENUE,MARTIN LUTHER KING JR PLACE,Loud Music/Party,2019-06-08T08:19:19.000,Precinct,65 TOMPKINS AVENUE,11206,,,40.6974588316533,"{'type': 'Point', 'coordinates': [-73.946687848718, 40.697458831653]}",Street/Sidewalk,-73.9466878487184,MOBILE,BROOKLYN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,TOMPKINS AVENUE,,,42905492,999033,193384
125,ADDRESS,NYPD,New York City Police Department,1011540101,MANHATTAN,NEW YORK,,07 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T00:19:24.000,AMSTERDAM AVENUE,WEST END AVENUE,Loud Talking,2019-06-08T08:19:24.000,Precinct,210 WEST 64 STREET,10023,,,40.773716800314,"{'type': 'Point', 'coordinates': [-73.985807343692, 40.773716800314]}",Street/Sidewalk,-73.98580734369192,ONLINE,MANHATTAN,Unspecified,2019-06-08T01:06:14.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,WEST 64 STREET,,,42896596,988181,221163
126,ADDRESS,NYPD,New York City Police Department,1019060011,MANHATTAN,NEW YORK,2019-06-08T02:04:31.000,10 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T00:19:52.000,LENOX AVENUE,7 AVENUE,Loud Talking,2019-06-08T08:19:52.000,Precinct,137 WEST 121 STREET,10027,,,40.80571249021885,"{'type': 'Point', 'coordinates': [-73.948515599046, 40.805712490219]}",Street/Sidewalk,-73.94851559904635,MOBILE,MANHATTAN,Unspecified,2019-06-08T02:04:31.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 121 STREET,,,42901383,998503,232824
127,ADDRESS,NYPD,New York City Police Department,2032120088,BRONX,BRONX,2019-06-08T01:53:57.000,07 BRONX,Noise - Street/Sidewalk,2019-06-08T00:19:57.000,WEST 184 STREET,WEST FORDHAM ROAD,Loud Music/Party,2019-06-08T08:19:57.000,Precinct,2385 GRAND AVENUE,10468,,,40.861860063043444,"{'type': 'Point', 'coordinates': [-73.90400117944, 40.861860063043]}",Street/Sidewalk,-73.9040011794399,MOBILE,BRONX,Unspecified,2019-06-08T01:53:57.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,GRAND AVENUE,,,42895508,1010804,253291
128,ADDRESS,NYPD,New York City Police Department,2032250094,BRONX,BRONX,,07 BRONX,Noise - Street/Sidewalk,2019-06-08T00:19:58.000,WEST 183 STREET,WEST FORDHAM ROAD,Loud Music/Party,2019-06-08T08:19:58.000,Precinct,2300 LORING PLACE NORTH,10468,,,40.86167426721764,"{'type': 'Point', 'coordinates': [-73.908415632925, 40.861674267218]}",Street/Sidewalk,-73.90841563292494,MOBILE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,LORING PLACE NORTH,,,42895145,1009583,253222
129,ADDRESS,NYPD,New York City Police Department,1012210007,MANHATTAN,NEW YORK,2019-06-08T02:44:45.000,07 MANHATTAN,Noise - Residential,2019-06-08T00:20:02.000,COLUMBUS AVENUE,AMSTERDAM AVENUE,Banging/Pounding,2019-06-08T08:20:02.000,Precinct,120 WEST 91 STREET,10024,,,40.79013851209386,"{'type': 'Point', 'coordinates': [-73.970975701924, 40.790138512094]}",Residential Building/House,-73.97097570192417,ONLINE,MANHATTAN,Unspecified,2019-06-08T01:21:51.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 91 STREET,,,42902745,992287,227147
130,ADDRESS,NYPD,New York City Police Department,2031990038,BRONX,BRONX,2019-06-08T01:20:50.000,07 BRONX,Noise - Residential,2019-06-08T00:20:07.000,WEST 184 STREET,WEST FORDHAM ROAD,Banging/Pounding,2019-06-08T08:20:07.000,Precinct,2401 DAVIDSON AVENUE,10468,,,40.86166441278946,"{'type': 'Point', 'coordinates': [-73.903072350076, 40.861664412789]}",Residential Building/House,-73.9030723500759,MOBILE,BRONX,Unspecified,2019-06-08T01:20:50.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,DAVIDSON AVENUE,,,42905706,1011061,253220
131,ADDRESS,NYPD,New York City Police Department,3023400004,BROOKLYN,BROOKLYN,,01 BROOKLYN,Noise - Residential,2019-06-08T00:20:18.000,,,Loud Music/Party,2019-06-08T08:20:18.000,Precinct,1 NORTH 4 PLACE,11249,,,40.719228842414324,"{'type': 'Point', 'coordinates': [-73.964202850778, 40.719228842414]}",Residential Building/House,-73.96420285077822,ONLINE,BROOKLYN,Unspecified,2019-06-08T01:12:32.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,NORTH 4 PLACE,,,42898480,994173,201313
132,INTERSECTION,NYPD,New York City Police Department,,QUEENS,QUEENS VILLAGE,2019-06-08T01:01:05.000,13 QUEENS,Noise - Residential,2019-06-08T00:20:19.000,,,Loud Music/Party,2019-06-08T08:20:19.000,Precinct,,11429,99 AVENUE,216 STREET,40.71464085004433,"{'type': 'Point', 'coordinates': [-73.742925766076, 40.714640850044]}",Residential Building/House,-73.74292576607633,ONLINE,QUEENS,Unspecified,2019-06-08T01:01:05.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,,,42894868,1055516,199744
133,BLOCKFACE,NYPD,New York City Police Department,,BRONX,BRONX,,10 BRONX,Noise - Residential,2019-06-08T00:20:29.000,HARDING AVENUE,LAWTON AVENUE,Loud Music/Party,2019-06-08T08:20:29.000,Precinct,SWINTON AVENUE,10465,,,40.81592220071942,"{'type': 'Point', 'coordinates': [-73.819583553999, 40.815922200719]}",Residential Building/House,-73.81958355399942,PHONE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,SWINTON AVENUE,,,42905752,1034189,236591
134,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,BROOKLYN,2019-06-08T02:05:33.000,15 BROOKLYN,Noise - Commercial,2019-06-08T00:20:46.000,,,Loud Music/Party,2019-06-08T08:20:46.000,Precinct,,11235,EMMONS AVENUE,NEPTUNE AVENUE,40.583106032380066,"{'type': 'Point', 'coordinates': [-73.954141419236, 40.58310603238]}",Club/Bar/Restaurant,-73.95414141923551,PHONE,BROOKLYN,Unspecified,2019-06-08T02:05:33.000,The Police Department responded to the complaint and determined that police action was not necessary.,Closed,,,,42896834,996988,151721
135,ADDRESS,NYPD,New York City Police Department,4018570009,QUEENS,ELMHURST,,04 QUEENS,Blocked Driveway,2019-06-08T00:20:48.000,90 STREET,92 STREET,Partial Access,2019-06-08T08:20:48.000,Precinct,90-28 55 AVENUE,11373,,,40.73683741475828,"{'type': 'Point', 'coordinates': [-73.872592948227, 40.736837414758]}",Street/Sidewalk,-73.8725929482273,MOBILE,QUEENS,Unspecified,2019-06-08T00:46:36.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,55 AVENUE,,,42899510,1019558,207752
136,LATLONG,DPR,Department of Parks and Recreation,,BROOKLYN,BROOKLYN,,14 BROOKLYN,New Tree Request,2019-06-08T00:20:58.000,,,For One Address,2021-05-28T00:20:58.000,N/A,5 MATTHEWS COURT,11218,,,40.642511196430966,"{'type': 'Point', 'coordinates': [-73.969407602097, 40.642511196431]}",Street,-73.96940760209658,MOBILE,BROOKLYN,Unspecified,,"The Department of Parks and Recreation will review your request within one year. It may take up to 24 months to inspect the location for planting. To learn more about the street tree planting process, visit www.nyc.gov/parks. Please note your Service Request number for future reference.",Open,MATTHEWS COURT,,,42897906,992740,173362
137,ADDRESS,NYPD,New York City Police Department,1017970001,MANHATTAN,NEW YORK,2019-06-08T01:53:57.000,11 MANHATTAN,Noise - Residential,2019-06-08T00:21:07.000,EAST 123 STREET,EAST 124 STREET,Loud Music/Party,2019-06-08T08:21:07.000,Precinct,2400 2 AVENUE,10035,,,40.80143454654757,"{'type': 'Point', 'coordinates': [-73.934432308961, 40.801434546548]}",Residential Building/House,-73.93443230896085,PHONE,MANHATTAN,Unspecified,2019-06-08T01:53:57.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,2 AVENUE,,,42903750,1002403,231268
138,ADDRESS,NYPD,New York City Police Department,2028780083,BRONX,BRONX,,05 BRONX,Noise - Street/Sidewalk,2019-06-08T00:21:12.000,TENNEY PLACE,WEST 176 STREET,Loud Music/Party,2019-06-08T08:21:12.000,Precinct,1660 ANDREWS AVENUE,10453,,,40.84855984187605,"{'type': 'Point', 'coordinates': [-73.919118175933, 40.848559841876]}",Street/Sidewalk,-73.91911817593288,ONLINE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,ANDREWS AVENUE,,,42896640,1006627,248441
139,ADDRESS,NYPD,New York City Police Department,2028590030,BRONX,BRONX,2019-06-08T02:37:36.000,04 BRONX,Noise - Commercial,2019-06-08T00:21:19.000,GOBLE PLACE,WEST MT EDEN AVENUE,Banging/Pounding,2019-06-08T08:21:19.000,Precinct,1550A INWOOD AVENUE,10452,,,40.844081256763324,"{'type': 'Point', 'coordinates': [-73.916358708725, 40.844081256763]}",Store/Commercial,-73.91635870872518,MOBILE,BRONX,Unspecified,2019-06-08T02:36:38.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,INWOOD AVENUE,,,42898395,1007392,246810
140,ADDRESS,NYPD,New York City Police Department,4040850059,QUEENS,COLLEGE POINT,2019-06-08T01:40:23.000,07 QUEENS,Noise - Street/Sidewalk,2019-06-08T00:21:45.000,14 ROAD,15 AVENUE,Loud Talking,2019-06-08T08:21:45.000,Precinct,14-21 COLLEGE POINT BOULEVARD,11356,,,40.784763592966144,"{'type': 'Point', 'coordinates': [-73.845772263512, 40.784763592966]}",Street/Sidewalk,-73.84577226351178,MOBILE,QUEENS,Unspecified,2019-06-08T01:40:23.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,COLLEGE POINT BOULEVARD,,,42902868,1026960,225225
141,ADDRESS,NYPD,New York City Police Department,3051630033,BROOKLYN,BROOKLYN,,14 BROOKLYN,Noise - Street/Sidewalk,2019-06-08T00:21:50.000,OCEAN AVENUE,EAST 21 STREET,Loud Music/Party,2019-06-08T08:21:50.000,Precinct,2015 DORCHESTER ROAD,11226,,,40.641593992494535,"{'type': 'Point', 'coordinates': [-73.959138630256, 40.641593992495]}",Street/Sidewalk,-73.95913863025628,MOBILE,BROOKLYN,Unspecified,2019-06-08T01:30:01.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,DORCHESTER ROAD,,,42895117,995590,173029
142,ADDRESS,NYPD,New York City Police Department,3062870057,BROOKLYN,BROOKLYN,2019-06-08T01:37:14.000,11 BROOKLYN,Noise - Residential,2019-06-08T00:22:11.000,20 AVENUE,21 AVENUE,Loud Music/Party,2019-06-08T08:22:11.000,Precinct,2051 81 STREET,11214,,,40.60677794658814,"{'type': 'Point', 'coordinates': [-73.994180111501, 40.606777946588]}",Residential Building/House,-73.99418011150107,ONLINE,BROOKLYN,Unspecified,2019-06-08T01:37:14.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,81 STREET,,,42902257,985866,160342
143,ADDRESS,NYPD,New York City Police Department,4016160033,QUEENS,CORONA,2019-06-08T02:39:40.000,04 QUEENS,Noise - Commercial,2019-06-08T00:22:17.000,41 AVENUE,NATIONAL STREET,Banging/Pounding,2019-06-08T08:22:17.000,Precinct,41-10 102 STREET,11368,,,40.74839339459333,"{'type': 'Point', 'coordinates': [-73.86350484902, 40.748393394593]}",Store/Commercial,-73.8635048490201,MOBILE,QUEENS,Unspecified,2019-06-08T00:47:38.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,102 STREET,,,42899812,1022070,211966
144,ADDRESS,NYPD,New York City Police Department,3025330025,BROOKLYN,BROOKLYN,,01 BROOKLYN,Noise - Residential,2019-06-08T00:22:21.000,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,Loud Talking,2019-06-08T08:22:21.000,Precinct,204 HURON STREET,11222,,,40.733171007344254,"{'type': 'Point', 'coordinates': [-73.953201029968, 40.733171007344]}",Residential Building/House,-73.95320102996828,ONLINE,BROOKLYN,Unspecified,2019-06-08T01:11:28.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,HURON STREET,,,42899564,997220,206394
145,ADDRESS,NYPD,New York City Police Department,2028790080,BRONX,BRONX,,05 BRONX,Non-Emergency Police Matter,2019-06-08T00:22:31.000,BILLINGSLEY TERRACE,BILLINGSLEY TERRACE,Other (complaint details),2019-06-08T08:22:31.000,Precinct,1834 PHELAN PLACE,10453,,,40.85306484684643,"{'type': 'Point', 'coordinates': [-73.916589600173, 40.853064846846]}",Street/Sidewalk,-73.9165896001734,ONLINE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,PHELAN PLACE,,,42897017,1007325,250083
146,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,BROOKLYN,,14 BROOKLYN,Noise - Street/Sidewalk,2019-06-08T00:22:36.000,,,Loud Music/Party,2019-06-08T08:22:36.000,Precinct,,11226,DORCHESTER ROAD,EAST   21 STREET,40.64193133882472,"{'type': 'Point', 'coordinates': [-73.958406950957, 40.641931338825]}",Street/Sidewalk,-73.95840695095728,ONLINE,BROOKLYN,Unspecified,2019-06-08T01:29:00.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,,,,42895118,995793,173152
147,ADDRESS,NYPD,New York City Police Department,4117290037,QUEENS,SOUTH OZONE PARK,2019-06-08T01:17:45.000,10 QUEENS,Noise - Street/Sidewalk,2019-06-08T00:22:38.000,SUTTER AVENUE,133 AVENUE,Loud Music/Party,2019-06-08T08:22:38.000,Precinct,130-03 122 STREET,11420,,,40.67339954562898,"{'type': 'Point', 'coordinates': [-73.817049031221, 40.673399545629]}",Street/Sidewalk,-73.81704903122144,MOBILE,QUEENS,Unspecified,2019-06-08T01:17:45.000,The Police Department reviewed your complaint and provided additional information below.,Closed,122 STREET,,,42902854,1034999,184667
148,ADDRESS,NYPD,New York City Police Department,1017260057,MANHATTAN,NEW YORK,,10 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T00:23:06.000,5 AVENUE,LENOX AVENUE,Loud Music/Party,2019-06-08T08:23:06.000,Precinct,42 WEST 129 STREET,10027,,,40.80967283755952,"{'type': 'Point', 'coordinates': [-73.942118595722, 40.80967283756]}",Street/Sidewalk,-73.94211859572245,MOBILE,MANHATTAN,Unspecified,2019-06-08T00:45:34.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,WEST 129 STREET,,,42899615,1000273,234268
149,ADDRESS,NYPD,New York City Police Department,5000410055,STATEN ISLAND,STATEN ISLAND,,01 STATEN ISLAND,Noise - Street/Sidewalk,2019-06-08T00:23:15.000,WESTERVELT AVENUE,BISMARK AVENUE,Loud Music/Party,2019-06-08T08:23:15.000,Precinct,43 TAFT AVENUE,10301,,,40.64099108804465,"{'type': 'Point', 'coordinates': [-74.084456887607, 40.640991088045]}",Street/Sidewalk,-74.08445688760655,ONLINE,STATEN ISLAND,Unspecified,2019-06-08T02:16:52.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,TAFT AVENUE,,,42901049,960811,172818
